pressure,prev_file,next_file,prev_n,next_n,width,height,mask_nonzero_px,diff_nonzero_px,diff_nonzero_ratio,diff_abs_mean,diff_abs_stddev,diff_abs_max,diff_signed_mean,diff_signed_stddev,diff_signed_min,diff_signed_max
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN10-scale10-transparent.png,9,10,180,2020,112558,426,0.00378472,0.00001495,0.00024333,0.00784314,-0.00000003,0.00024379,-0.00784314,0.00784314
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN11-scale10-transparent.png,10,11,180,2020,112558,427,0.0037936,0.00001505,0.00024528,0.00784314,0.00000035,0.00024574,-0.00784314,0.00784314
0.057,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.057-alignedN12-scale10-transparent.png,11,12,180,2020,112558,456,0.00405124,0.00001599,0.00025155,0.00784314,0.00000003,0.00025206,-0.00784314,0.00784314
# summary_group,0.057,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00001599,peak_nonzero_ratio=0.00405124,steady_tail_abs_mean01=0.00001527,steady_tail_nonzero_ratio=0.00386245,first_vs_peak=0,first_vs_steady=0
# features,0.057,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.059,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.059-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN3-scale10-transparent.png,2,3,180,2020,112558,0,0,0,0,0,0,0,0,0
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN4-scale10-transparent.png,3,4,180,2020,112558,71,0.00063079,0.00000247,0.00009846,0.00392157,0.00000247,0.00009846,0,0.00392157
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN5-scale10-transparent.png,4,5,180,2020,112558,414,0.0036781,0.00001449,0.00023911,0.00784314,0.00001449,0.00023911,0,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN6-scale10-transparent.png,5,6,180,2020,112558,887,0.00788038,0.00003139,0.00035488,0.00784314,0.00003139,0.00035488,0,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN7-scale10-transparent.png,6,7,180,2020,112558,1360,0.01208266,0.00004811,0.0004383,0.00784314,0.00001543,0.00044066,-0.00392157,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN8-scale10-transparent.png,7,8,180,2020,112558,1740,0.0154587,0.00006226,0.00050311,0.00784314,0.00000394,0.00050694,-0.00784314,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN9-scale10-transparent.png,8,9,180,2020,112558,1755,0.01559196,0.00006216,0.0004978,0.00784314,0.00000523,0.00050164,-0.00784314,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN10-scale10-transparent.png,9,10,180,2020,112558,1918,0.0170401,0.00006811,0.00052209,0.00784314,0.00000192,0.00052651,-0.00784314,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN11-scale10-transparent.png,10,11,180,2020,112558,1878,0.01668473,0.00006686,0.00051858,0.00784314,-0.00000275,0.00052286,-0.00784314,0.00784314
0.059,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.059-alignedN12-scale10-transparent.png,11,12,180,2020,112558,1822,0.01618721,0.0000648,0.00051021,0.00784314,-0.00000293,0.0005143,-0.00784314,0.00784314
# summary_group,0.059,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00006811,peak_nonzero_ratio=0.0170401,steady_tail_abs_mean01=0.00006548,steady_tail_nonzero_ratio=0.016376,first_vs_peak=0,first_vs_steady=0
# features,0.059,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.061,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.061-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN3-scale10-transparent.png,2,3,180,2020,112558,22,0.00019545,0.00000077,0.00005482,0.00392157,0.00000077,0.00005482,0,0.00392157
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN4-scale10-transparent.png,3,4,180,2020,112558,323,0.00286963,0.00001129,0.00021075,0.00784314,0.00001129,0.00021075,0,0.00784314
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN5-scale10-transparent.png,4,5,180,2020,112558,1427,0.01267791,0.00005041,0.00044791,0.00784314,0.00005041,0.00044791,0,0.00784314
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN6-scale10-transparent.png,5,6,180,2020,112558,2931,0.02603991,0.00010651,0.00066452,0.01176471,0.00010651,0.00066452,0,0.01176471
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN7-scale10-transparent.png,6,7,180,2020,112558,4180,0.03713641,0.0001517,0.0007879,0.01176471,0.00006703,0.00079956,-0.00392157,0.01176471
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN8-scale10-transparent.png,7,8,180,2020,112558,5206,0.04625171,0.0001888,0.0008741,0.01176471,0.00001634,0.0008941,-0.00784314,0.01176471
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN9-scale10-transparent.png,8,9,180,2020,112558,5187,0.04608291,0.00018863,0.00087624,0.01176471,-0.00000237,0.00089631,-0.01176471,0.00784314
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN10-scale10-transparent.png,9,10,180,2020,112558,5449,0.0484106,0.00019699,0.00088897,0.01176471,0.0000092,0.00091048,-0.01176471,0.01176471
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN11-scale10-transparent.png,10,11,180,2020,112558,5465,0.04855275,0.00019817,0.00089407,0.01176471,-0.00000202,0.00091576,-0.01176471,0.01176471
0.061,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.061-alignedN12-scale10-transparent.png,11,12,180,2020,112558,5351,0.04753993,0.0001942,0.00088666,0.01176471,-0.00000314,0.00090767,-0.01176471,0.01176471
# summary_group,0.061,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00019817,peak_nonzero_ratio=0.04855275,steady_tail_abs_mean01=0.0001945,steady_tail_nonzero_ratio=0.04764655,first_vs_peak=0,first_vs_steady=0
# features,0.061,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.063,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.063-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN2-scale10-transparent.png,1,2,180,2020,112558,0,0,0,0,0,0,0,0,0
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN3-scale10-transparent.png,2,3,180,2020,112558,96,0.00085289,0.00000334,0.00011448,0.00392157,0.00000334,0.00011448,0,0.00392157
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN4-scale10-transparent.png,3,4,180,2020,112558,1114,0.00989712,0.00003895,0.00039029,0.00784314,0.00003895,0.00039029,0,0.00784314
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN5-scale10-transparent.png,4,5,180,2020,112558,4020,0.03571492,0.00014577,0.00077151,0.00784314,0.00014577,0.00077151,0,0.00784314
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN6-scale10-transparent.png,5,6,180,2020,112558,7311,0.06495318,0.00027851,0.00109951,0.01176471,0.00027851,0.00109951,0,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN7-scale10-transparent.png,6,7,180,2020,112558,9443,0.08389453,0.00034837,0.00118437,0.01176471,0.00017215,0.00122248,-0.00392157,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN8-scale10-transparent.png,7,8,180,2020,112558,10913,0.09695446,0.00040321,0.00126624,0.01176471,0.00005132,0.00132789,-0.00784314,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN9-scale10-transparent.png,8,9,180,2020,112558,11598,0.10304021,0.00043369,0.00132365,0.01176471,0.00000544,0.00139288,-0.01176471,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN10-scale10-transparent.png,9,10,180,2020,112558,11885,0.10559001,0.00044063,0.00132161,0.01176471,-0.00000449,0.00139312,-0.01176471,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN11-scale10-transparent.png,10,11,180,2020,112558,11629,0.10331562,0.00043324,0.00131743,0.01176471,0.0000107,0.0013868,-0.01176471,0.01176471
0.063,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.063-alignedN12-scale10-transparent.png,11,12,180,2020,112558,11782,0.10467492,0.00043875,0.00132647,0.01568627,-0.00000728,0.00139713,-0.01568627,0.01176471
# summary_group,0.063,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00044063,peak_nonzero_ratio=0.10559001,steady_tail_abs_mean01=0.00043658,steady_tail_nonzero_ratio=0.10415519,first_vs_peak=0,first_vs_steady=0
# features,0.063,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.065,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.065-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN2-scale10-transparent.png,1,2,180,2020,112558,4,0.00003554,0.00000014,0.00002338,0.00392157,0.00000014,0.00002338,0,0.00392157
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN3-scale10-transparent.png,2,3,180,2020,112558,383,0.00340269,0.00001334,0.00022837,0.00392157,0.00001334,0.00022837,0,0.00392157
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN4-scale10-transparent.png,3,4,180,2020,112558,3051,0.02710603,0.00010832,0.0006549,0.00784314,0.00010832,0.0006549,0,0.00784314
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN5-scale10-transparent.png,4,5,180,2020,112558,9110,0.08093605,0.00034293,0.0011956,0.01176471,0.00034293,0.0011956,0,0.01176471
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN6-scale10-transparent.png,5,6,180,2020,112558,13894,0.12343858,0.00054574,0.00153494,0.01568627,0.00054574,0.00153494,0,0.01568627
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN7-scale10-transparent.png,6,7,180,2020,112558,16633,0.1477727,0.00063291,0.00158849,0.01568627,0.00036039,0.00167152,-0.00392157,0.01568627
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN8-scale10-transparent.png,7,8,180,2020,112558,19297,0.1714405,0.00073165,0.00167905,0.01176471,0.00013511,0.00182654,-0.00784314,0.01176471
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN9-scale10-transparent.png,8,9,180,2020,112558,20527,0.1823682,0.00078569,0.00174297,0.01176471,0.00001899,0.00191177,-0.01176471,0.01176471
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN10-scale10-transparent.png,9,10,180,2020,112558,20446,0.18164857,0.00078321,0.0017424,0.01176471,0.00000237,0.00191033,-0.01176471,0.01176471
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN11-scale10-transparent.png,10,11,180,2020,112558,20465,0.18181737,0.00078471,0.00174607,0.01176471,-0.00000484,0.00191429,-0.01176471,0.01176471
0.065,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.065-alignedN12-scale10-transparent.png,11,12,180,2020,112558,20404,0.18127543,0.00078283,0.0017459,0.01568627,-0.00000115,0.00191337,-0.01568627,0.01176471
# summary_group,0.065,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00078569,peak_nonzero_ratio=0.1823682,steady_tail_abs_mean01=0.00078411,steady_tail_nonzero_ratio=0.18177739,first_vs_peak=0,first_vs_steady=0
# features,0.065,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.067,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.067-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN2-scale10-transparent.png,1,2,180,2020,112558,31,0.00027541,0.00000108,0.00006507,0.00392157,0.00000108,0.00006507,0,0.00392157
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN3-scale10-transparent.png,2,3,180,2020,112558,1078,0.00957728,0.00003763,0.000383,0.00784314,0.00003763,0.000383,0,0.00784314
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN4-scale10-transparent.png,3,4,180,2020,112558,6936,0.06162156,0.00025134,0.00099922,0.00784314,0.00025134,0.00099922,0,0.00784314
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN5-scale10-transparent.png,4,5,180,2020,112558,16320,0.14499192,0.00063497,0.0016205,0.01176471,0.00063497,0.0016205,0,0.01176471
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN6-scale10-transparent.png,5,6,180,2020,112558,22553,0.20036781,0.00092372,0.00198806,0.01568627,0.00092372,0.00198806,0,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN7-scale10-transparent.png,6,7,180,2020,112558,25311,0.22487073,0.00099473,0.00196536,0.01568627,0.00064695,0.0021056,-0.00392157,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN8-scale10-transparent.png,7,8,180,2020,112558,28758,0.25549494,0.00111678,0.00202226,0.01568627,0.00027496,0.00229372,-0.00784314,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN9-scale10-transparent.png,8,9,180,2020,112558,30188,0.26819951,0.00118433,0.00208255,0.01568627,0.00004198,0.00239539,-0.01176471,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN10-scale10-transparent.png,9,10,180,2020,112558,30265,0.2688836,0.00119712,0.00210922,0.01568627,0.00000091,0.00242526,-0.01568627,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN11-scale10-transparent.png,10,11,180,2020,112558,30495,0.27092699,0.00120534,0.00211295,0.01568627,0.00000955,0.00243255,-0.01568627,0.01568627
0.067,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.067-alignedN12-scale10-transparent.png,11,12,180,2020,112558,30760,0.27328133,0.00121419,0.00211286,0.01568627,0.0000062,0.00243689,-0.01568627,0.01568627
# summary_group,0.067,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00121419,peak_nonzero_ratio=0.27328133,steady_tail_abs_mean01=0.00120024,steady_tail_nonzero_ratio=0.27032286,first_vs_peak=0,first_vs_steady=0
# features,0.067,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.069,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.069-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN2-scale10-transparent.png,1,2,180,2020,112558,97,0.00086178,0.00000338,0.00011507,0.00392157,0.00000338,0.00011507,0,0.00392157
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN3-scale10-transparent.png,2,3,180,2020,112558,2690,0.02389879,0.00009431,0.00060465,0.00784314,0.00009431,0.00060465,0,0.00784314
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN4-scale10-transparent.png,3,4,180,2020,112558,12992,0.11542494,0.00048477,0.00138502,0.01176471,0.00048477,0.00138502,0,0.01176471
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN5-scale10-transparent.png,4,5,180,2020,112558,25252,0.22434656,0.00101438,0.00201381,0.01568627,0.00101438,0.00201381,0,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN6-scale10-transparent.png,5,6,180,2020,112558,31923,0.28361378,0.00135003,0.00234656,0.01568627,0.00135003,0.00234656,0,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN7-scale10-transparent.png,6,7,180,2020,112558,34528,0.30675741,0.00140738,0.00229548,0.01568627,0.00102985,0.00248784,-0.00392157,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN8-scale10-transparent.png,7,8,180,2020,112558,38145,0.33889195,0.001525,0.0023026,0.01568627,0.00050327,0.00271557,-0.00784314,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN9-scale10-transparent.png,8,9,180,2020,112558,40102,0.35627854,0.00162262,0.00236937,0.01568627,0.00010421,0.00286983,-0.01176471,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN10-scale10-transparent.png,9,10,180,2020,112558,40471,0.35955685,0.00163579,0.00237604,0.01568627,-0.00001111,0.00288466,-0.01568627,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN11-scale10-transparent.png,10,11,180,2020,112558,40409,0.35900602,0.00163928,0.00238323,0.01568627,0.00001188,0.00289256,-0.01568627,0.01568627
0.069,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.069-alignedN12-scale10-transparent.png,11,12,180,2020,112558,40907,0.36343041,0.00166534,0.00240542,0.01568627,0.00001369,0.00292561,-0.01568627,0.01176471
# summary_group,0.069,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00166534,peak_nonzero_ratio=0.36343041,steady_tail_abs_mean01=0.00164076,steady_tail_nonzero_ratio=0.35956796,first_vs_peak=0,first_vs_steady=0
# features,0.069,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.071,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.071-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN1-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN2-scale10-transparent.png,1,2,180,2020,112558,297,0.00263864,0.00001035,0.00020118,0.00392157,0.00001035,0.00020118,0,0.00392157
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN2-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN3-scale10-transparent.png,2,3,180,2020,112558,5565,0.04944118,0.00019695,0.00087041,0.00784314,0.00019695,0.00087041,0,0.00784314
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN3-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN4-scale10-transparent.png,3,4,180,2020,112558,20824,0.18500684,0.00079649,0.00174582,0.01176471,0.00079649,0.00174582,0,0.01176471
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN4-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN5-scale10-transparent.png,4,5,180,2020,112558,34675,0.3080634,0.00144591,0.00235979,0.01568627,0.00144591,0.00235979,0,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN5-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN6-scale10-transparent.png,5,6,180,2020,112558,41329,0.36717959,0.00179251,0.0026182,0.01960784,0.00179251,0.0026182,0,0.01960784
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN6-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN7-scale10-transparent.png,6,7,180,2020,112558,43236,0.38412196,0.00181749,0.00255034,0.01568627,0.00144866,0.00277649,-0.00392157,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN7-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN8-scale10-transparent.png,7,8,180,2020,112558,46313,0.41145898,0.00190333,0.002513,0.01568627,0.00081931,0.00304411,-0.00784314,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN8-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN9-scale10-transparent.png,8,9,180,2020,112558,48582,0.43161748,0.00200381,0.00254371,0.01568627,0.00021504,0.00323102,-0.01176471,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN9-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN10-scale10-transparent.png,9,10,180,2020,112558,49146,0.43662823,0.00204747,0.00258888,0.01568627,0.00001418,0.00330064,-0.01568627,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN10-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN11-scale10-transparent.png,10,11,180,2020,112558,49237,0.4374367,0.00204764,0.00258152,0.01568627,-0.00000439,0.00329501,-0.01568627,0.01568627
0.071,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN11-scale10-transparent.png,pencil-highres-180x2020-dpi96-S200-P0.071-alignedN12-scale10-transparent.png,11,12,180,2020,112558,49340,0.43835178,0.00205938,0.00259604,0.01568627,0.00002178,0.00331361,-0.01568627,0.01568627
# summary_group,0.071,first_abs_mean01=0,first_nonzero_ratio=0,peak_abs_mean01=0.00205938,peak_nonzero_ratio=0.43835178,steady_tail_abs_mean01=0.00203958,steady_tail_nonzero_ratio=0.43600855,first_vs_peak=0,first_vs_steady=0
# features,0.071,first_vs_peak_abs=0,first_vs_steady_abs=0,first_vs_peak_area=0,first_vs_steady_area=0
0.073,(virtual N0),pencil-highres-180x2020-dpi96-S200-P0.073-alignedN1-scale10-transparent.png,0,1,180,2020,112558,0,0,0,0,0,0,0,0,0
