# source=InkDrawGen generated dot obs=1414_989 canvas=5 pressure=0.3 opacity=1
# size=200
# scale=80
# angle_step_deg=1
# angle_count=360
# paper_tile=NoiseTile-angle1-maxr8000-canvas5-papertile-seed1414_988-S200-P1.0-Op1-scale80-start22_22-size3482x3482.png
# obs_seed_px=1414,988
# obs_paper_tile_px=1414,989
# obs_actual_px=1414,989
# obs_window_px=9
# p_sweep_count=10
# zero_policy=keep_zero_as_missing, no_interpolation
# aggregate=median
r_px,r_norm,kernel01,valid_angle_count,mean01,min01,max01,stddev01
6920,86.5,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6921,86.5125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6922,86.525,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6923,86.5375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6924,86.55,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6925,86.5625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6926,86.575,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6927,86.5875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6928,86.6,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6929,86.6125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6930,86.625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6931,86.6375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6932,86.65,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6933,86.6625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6934,86.675,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6935,86.6875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6936,86.7,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6937,86.7125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6938,86.725,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6939,86.7375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6940,86.75,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6941,86.7625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6942,86.775,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6943,86.7875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6944,86.8,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6945,86.8125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6946,86.825,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6947,86.8375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6948,86.85,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6949,86.8625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6950,86.875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6951,86.8875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6952,86.9,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6953,86.9125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6954,86.925,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6955,86.9375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6956,86.95,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6957,86.9625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6958,86.975,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6959,86.9875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6960,87,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6961,87.0125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6962,87.025,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6963,87.0375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6964,87.05,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6965,87.0625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6966,87.075,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6967,87.0875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6968,87.1,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6969,87.1125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6970,87.125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6971,87.1375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6972,87.15,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6973,87.1625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6974,87.175,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6975,87.1875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6976,87.2,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6977,87.2125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6978,87.225,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6979,87.2375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6980,87.25,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6981,87.2625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6982,87.275,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6983,87.2875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6984,87.3,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6985,87.3125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6986,87.325,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6987,87.3375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6988,87.35,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6989,87.3625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6990,87.375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6991,87.3875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6992,87.4,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6993,87.4125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6994,87.425,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6995,87.4375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6996,87.45,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6997,87.4625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6998,87.475,0.38888889,360,0.38888889,0.38888889,0.38888889,0
6999,87.4875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7000,87.5,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7001,87.5125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7002,87.525,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7003,87.5375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7004,87.55,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7005,87.5625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7006,87.575,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7007,87.5875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7008,87.6,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7009,87.6125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7010,87.625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7011,87.6375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7012,87.65,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7013,87.6625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7014,87.675,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7015,87.6875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7016,87.7,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7017,87.7125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7018,87.725,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7019,87.7375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7020,87.75,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7021,87.7625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7022,87.775,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7023,87.7875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7024,87.8,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7025,87.8125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7026,87.825,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7027,87.8375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7028,87.85,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7029,87.8625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7030,87.875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7031,87.8875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7032,87.9,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7033,87.9125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7034,87.925,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7035,87.9375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7036,87.95,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7037,87.9625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7038,87.975,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7039,87.9875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7040,88,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7041,88.0125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7042,88.025,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7043,88.0375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7044,88.05,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7045,88.0625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7046,88.075,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7047,88.0875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7048,88.1,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7049,88.1125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7050,88.125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7051,88.1375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7052,88.15,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7053,88.1625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7054,88.175,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7055,88.1875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7056,88.2,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7057,88.2125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7058,88.225,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7059,88.2375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7060,88.25,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7061,88.2625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7062,88.275,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7063,88.2875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7064,88.3,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7065,88.3125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7066,88.325,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7067,88.3375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7068,88.35,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7069,88.3625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7070,88.375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7071,88.3875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7072,88.4,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7073,88.4125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7074,88.425,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7075,88.4375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7076,88.45,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7077,88.4625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7078,88.475,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7079,88.4875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7080,88.5,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7081,88.5125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7082,88.525,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7083,88.5375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7084,88.55,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7085,88.5625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7086,88.575,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7087,88.5875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7088,88.6,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7089,88.6125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7090,88.625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7091,88.6375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7092,88.65,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7093,88.6625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7094,88.675,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7095,88.6875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7096,88.7,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7097,88.7125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7098,88.725,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7099,88.7375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7100,88.75,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7101,88.7625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7102,88.775,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7103,88.7875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7104,88.8,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7105,88.8125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7106,88.825,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7107,88.8375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7108,88.85,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7109,88.8625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7110,88.875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7111,88.8875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7112,88.9,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7113,88.9125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7114,88.925,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7115,88.9375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7116,88.95,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7117,88.9625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7118,88.975,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7119,88.9875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7120,89,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7121,89.0125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7122,89.025,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7123,89.0375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7124,89.05,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7125,89.0625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7126,89.075,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7127,89.0875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7128,89.1,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7129,89.1125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7130,89.125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7131,89.1375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7132,89.15,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7133,89.1625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7134,89.175,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7135,89.1875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7136,89.2,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7137,89.2125,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7138,89.225,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7139,89.2375,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7140,89.25,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7141,89.2625,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7142,89.275,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7143,89.2875,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7144,89.3,0.38888889,360,0.38888889,0.38888889,0.38888889,0
7145,89.3125,0.38888889,360,0.36126543,0.33333333,0.38888889,0.02777735
7146,89.325,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7147,89.3375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7148,89.35,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7149,89.3625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7150,89.375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7151,89.3875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7152,89.4,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7153,89.4125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7154,89.425,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7155,89.4375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7156,89.45,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7157,89.4625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7158,89.475,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7159,89.4875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7160,89.5,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7161,89.5125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7162,89.525,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7163,89.5375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7164,89.55,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7165,89.5625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7166,89.575,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7167,89.5875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7168,89.6,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7169,89.6125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7170,89.625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7171,89.6375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7172,89.65,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7173,89.6625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7174,89.675,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7175,89.6875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7176,89.7,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7177,89.7125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7178,89.725,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7179,89.7375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7180,89.75,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7181,89.7625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7182,89.775,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7183,89.7875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7184,89.8,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7185,89.8125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7186,89.825,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7187,89.8375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7188,89.85,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7189,89.8625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7190,89.875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7191,89.8875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7192,89.9,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7193,89.9125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7194,89.925,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7195,89.9375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7196,89.95,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7197,89.9625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7198,89.975,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7199,89.9875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7200,90,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7201,90.0125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7202,90.025,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7203,90.0375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7204,90.05,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7205,90.0625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7206,90.075,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7207,90.0875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7208,90.1,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7209,90.1125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7210,90.125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7211,90.1375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7212,90.15,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7213,90.1625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7214,90.175,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7215,90.1875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7216,90.2,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7217,90.2125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7218,90.225,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7219,90.2375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7220,90.25,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7221,90.2625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7222,90.275,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7223,90.2875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7224,90.3,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7225,90.3125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7226,90.325,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7227,90.3375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7228,90.35,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7229,90.3625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7230,90.375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7231,90.3875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7232,90.4,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7233,90.4125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7234,90.425,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7235,90.4375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7236,90.45,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7237,90.4625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7238,90.475,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7239,90.4875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7240,90.5,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7241,90.5125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7242,90.525,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7243,90.5375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7244,90.55,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7245,90.5625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7246,90.575,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7247,90.5875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7248,90.6,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7249,90.6125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7250,90.625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7251,90.6375,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7252,90.65,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7253,90.6625,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7254,90.675,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7255,90.6875,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7256,90.7,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7257,90.7125,0.33333333,360,0.33333333,0.33333333,0.33333333,0
7258,90.725,0.33333333,360,0.33333333,0.33333333,0.33333333,0
