S,P,N,a_r0,a_r1,a_r2,a_r3,a_r4,a_r5,a_r6,a_r12,a_r25,a_r50,a_r75,a_r100
150,0.65,15,0.99019608,0.99068627,0.98627451,0.9872549,0.98683473,0.98664216,0.98841355,0.98537937,0.98034056,0.8996611,0.03083704,0
150,0.65,20,0.99509804,0.99558824,0.99411765,0.9945098,0.99453782,0.99411765,0.99509804,0.9940324,0.99220846,0.9510167,0.03873785,0
150,0.65,25,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99448529,0.99518717,0.9942029,0.99298246,0.97561123,0.04587247,0
150,0.65,50,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99448529,0.99518717,0.9942029,0.99311146,0.98830792,0.07135442,0
150,0.65,75,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99448529,0.99518717,0.9942029,0.99311146,0.98830792,0.08619212,0
150,0.65,100,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99448529,0.99518717,0.9942029,0.99311146,0.98830792,0.09616906,0
150,0.77,1,0.36764706,0.36911765,0.35372549,0.35392157,0.35588235,0.35171569,0.3597148,0.34560955,0.32703818,0.2043694,0.00196902,0
150,0.77,2,0.6,0.60147059,0.58137255,0.58196078,0.58431373,0.57928922,0.58921569,0.57114237,0.54649123,0.36598886,0.00392157,0
150,0.77,3,0.74607843,0.74803922,0.72803922,0.72901961,0.73095238,0.72683824,0.73654189,0.71849957,0.69424665,0.49404503,0.00581644,0
150,0.77,4,0.83823529,0.83921569,0.82254902,0.82333333,0.82521008,0.82205882,0.8302139,0.81436488,0.79293086,0.59599371,0.00767013,0
150,0.77,5,0.89705882,0.89754902,0.88431373,0.88490196,0.88613445,0.88431373,0.89064171,0.8773231,0.85939112,0.67708787,0.0094579,0
150,0.77,6,0.93431373,0.93382353,0.92392157,0.9245098,0.92577031,0.92414216,0.92887701,0.9187127,0.90451496,0.74185427,0.01121272,0
150,0.77,7,0.95882353,0.95833333,0.95,0.95039216,0.95140056,0.9504902,0.95383244,0.94607843,0.93488132,0.79302832,0.01289339,0
150,0.77,8,0.97352941,0.97352941,0.96647059,0.96705882,0.96792717,0.96727941,0.97005348,0.96389599,0.95567595,0.83382958,0.01455759,0
150,0.77,9,0.98235294,0.98333333,0.97784314,0.97843137,0.9789916,0.97843137,0.98057041,0.97591645,0.96973684,0.86601307,0.01616411,0
150,0.77,10,0.98921569,0.98921569,0.98588235,0.98607843,0.98613445,0.98541667,0.98716578,0.98397272,0.97925697,0.89242314,0.01770473,0
150,0.77,15,0.99607843,0.99607843,0.99607843,0.99588235,0.99593838,0.99583333,0.9959893,0.99603581,0.99551084,0.96285403,0.02498764,0
150,0.77,20,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99594943,0.98547567,0.03126545,0
150,0.77,25,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99109175,0.03691712,0
150,0.77,50,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99189058,0.0567474,0
150,0.77,75,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99189058,0.06792717,0
150,0.77,100,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99189058,0.07552315,0
150,0.85,1,0.44411765,0.44607843,0.42823529,0.42862745,0.43039216,0.42659314,0.43484848,0.41922421,0.39788442,0.252687,0.00168891,0
150,0.85,2,0.69019608,0.69215686,0.67156863,0.67254902,0.67464986,0.67022059,0.67967914,0.66167945,0.63668731,0.44032922,0.00336134,0
150,0.85,3,0.82745098,0.82843137,0.81078431,0.81176471,0.81330532,0.80992647,0.81791444,0.80213129,0.77997936,0.58015008,0.00497611,0
150,0.85,4,0.90392157,0.90441176,0.89117647,0.89137255,0.89257703,0.89056373,0.89652406,0.88397272,0.86640867,0.68491891,0.00654968,0
150,0.85,5,0.94607843,0.94607843,0.93705882,0.93705882,0.93767507,0.93676471,0.94090909,0.93192668,0.91878225,0.76251513,0.00810677,0
150,0.85,6,0.96960784,0.97009804,0.9627451,0.96294118,0.96330532,0.9627451,0.96595365,0.95942029,0.9497936,0.820794,0.00963915,0
150,0.85,7,0.98333333,0.98333333,0.97784314,0.97803922,0.97829132,0.97843137,0.98048128,0.97604433,0.96922085,0.86483902,0.01106443,0
150,0.85,8,0.99019608,0.99019608,0.98666667,0.98705882,0.98683473,0.98737745,0.98850267,0.9855925,0.98077915,0.8979787,0.01246499,0
150,0.85,9,0.99509804,0.99460784,0.99215686,0.99235294,0.99229692,0.99289216,0.99340463,0.99143223,0.98836429,0.92234326,0.01381611,0
150,0.85,10,0.99607843,0.99607843,0.99470588,0.9945098,0.99495798,0.99546569,0.99536542,0.99441603,0.99290506,0.94077705,0.01510133,0
150,0.85,15,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.98496732,0.02128852,0
150,0.85,20,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99357298,0.02667655,0
150,0.85,25,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99438393,0.03145493,0
150,0.85,50,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99444444,0.04847586,0
150,0.85,75,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99444444,0.05855166,0
150,0.85,100,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99444444,0.06552974,0
150,1,1,0.59901961,0.5995098,0.58352941,0.58333333,0.58459384,0.5810049,0.58841355,0.57190963,0.54734262,0.36637618,0.00149942,0
150,1,2,0.84019608,0.83921569,0.82568627,0.82529412,0.82703081,0.82389706,0.8298574,0.81594203,0.79427245,0.59751876,0.00297413,0
150,1,3,0.93529412,0.93529412,0.92647059,0.92647059,0.92745098,0.92561275,0.92923351,0.92058824,0.90614035,0.74357298,0.00437469,0
150,1,4,0.97352941,0.97401961,0.96901961,0.96921569,0.96932773,0.9682598,0.97067736,0.96560102,0.95694014,0.83579037,0.00575054,0
150,1,5,0.99019608,0.99068627,0.98745098,0.9872549,0.9872549,0.98688725,0.98814617,0.98512361,0.98021156,0.89473493,0.00708519,0
150,1,6,0.99509804,0.99607843,0.9945098,0.99431373,0.9942577,0.99411765,0.99491979,0.99326513,0.99073787,0.93174776,0.00839512,0
150,1,7,0.99901961,0.9995098,0.99882353,0.99843137,0.9987395,0.99828431,0.99910873,0.99791134,0.99607843,0.95590656,0.00961443,0
150,1,8,1,1,1,0.99960784,1,0.9997549,1,0.99991475,0.9994324,0.97122973,0.01080903,0
150,1,9,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9996646,0.98146938,0.01195419,0
150,1,10,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.999742,0.98788429,0.01304993,0
150,1,15,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99594529,0.01814137,0
150,1,20,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99606633,0.02251607,0
150,1,25,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99606633,0.0262811,0
150,1,50,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99606633,0.03931455,0
150,1,75,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99606633,0.04648212,0
150,1,100,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9997678,0.99606633,0.05113693,0
200,0.05,1,0.00784314,0.00833333,0.00784314,0.00784314,0.00770308,0.00784314,0.00775401,0.00767263,0.00761094,0.00697168,0.00491844,0.0008547
200,0.05,2,0.01568627,0.01666667,0.01568627,0.01568627,0.01540616,0.01568627,0.01550802,0.01534527,0.01522188,0.01394336,0.00983688,0.0017094
200,0.05,3,0.02352941,0.025,0.02352941,0.02352941,0.02310924,0.02352941,0.02326203,0.0230179,0.02283282,0.02091503,0.01475531,0.0025641
200,0.05,4,0.03137255,0.03333333,0.03137255,0.03137255,0.03081232,0.03137255,0.03101604,0.03069054,0.03044376,0.02788671,0.01967375,0.0034188
200,0.05,5,0.03921569,0.04166667,0.03921569,0.03921569,0.03851541,0.03921569,0.03877005,0.03836317,0.0380547,0.03485839,0.02459219,0.0042735
200,0.05,6,0.04705882,0.05,0.04705882,0.04705882,0.04621849,0.04705882,0.04652406,0.04603581,0.04566563,0.04183007,0.02951063,0.00512821
200,0.05,7,0.05490196,0.05833333,0.05490196,0.05490196,0.05392157,0.05490196,0.05427807,0.05370844,0.05327657,0.04880174,0.03442907,0.00598291
200,0.05,8,0.0627451,0.06666667,0.0627451,0.0627451,0.06162465,0.0627451,0.06203209,0.06138107,0.06088751,0.05577342,0.0393475,0.00683761
200,0.05,9,0.07058824,0.075,0.07058824,0.07058824,0.06932773,0.07058824,0.0697861,0.06905371,0.06849845,0.0627451,0.04426594,0.00769231
200,0.05,10,0.07843137,0.08333333,0.07843137,0.07843137,0.07703081,0.07843137,0.07754011,0.07672634,0.07610939,0.06971678,0.04918438,0.00854701
200,0.05,15,0.11764706,0.125,0.11764706,0.11764706,0.11554622,0.11764706,0.11631016,0.11508951,0.11416409,0.10457516,0.07377657,0.01282051
200,0.05,20,0.15686275,0.16421569,0.15686275,0.15686275,0.15406162,0.15686275,0.15508021,0.15345269,0.15221878,0.13943355,0.09836876,0.01709402
200,0.05,25,0.19607843,0.20343137,0.19607843,0.19607843,0.19257703,0.19607843,0.19385027,0.19181586,0.19027348,0.17429194,0.12296095,0.02136752
200,0.05,50,0.32156863,0.3377451,0.32156863,0.32156863,0.31708683,0.32156863,0.31871658,0.31611253,0.31413829,0.29368192,0.22797825,0.04273504
200,0.05,75,0.41960784,0.43921569,0.41960784,0.41960784,0.41512605,0.41960784,0.41675579,0.41415175,0.4121775,0.39172113,0.32601747,0.06410256
200,0.05,100,0.51764706,0.5372549,0.51764706,0.51764706,0.51316527,0.51764706,0.51479501,0.51219096,0.51021672,0.48976035,0.42405668,0.08547009
200,0.1,1,0.01666667,0.01715686,0.01627451,0.01607843,0.0162465,0.01593137,0.01657754,0.01632566,0.01578947,0.01402808,0.01117977,0.00164027
200,0.1,2,0.03333333,0.03431373,0.03254902,0.03215686,0.032493,0.03186275,0.03315508,0.03265132,0.03157895,0.02805616,0.02235953,0.00328054
200,0.1,3,0.05,0.05147059,0.04882353,0.04823529,0.0487395,0.04779412,0.04973262,0.04897698,0.04736842,0.04208424,0.0335393,0.00492081
200,0.1,4,0.06666667,0.06862745,0.06509804,0.06431373,0.06498599,0.06372549,0.06631016,0.06530264,0.06315789,0.05611232,0.04471906,0.00656109
200,0.1,5,0.08333333,0.08529412,0.08137255,0.08039216,0.08123249,0.07965686,0.0828877,0.0816283,0.07894737,0.0701404,0.05589883,0.00820136
200,0.1,6,0.1,0.10196078,0.09764706,0.09647059,0.09747899,0.09558824,0.09946524,0.09795396,0.09473684,0.08416848,0.0670786,0.00984163
200,0.1,7,0.11568627,0.11813725,0.1127451,0.11176471,0.11260504,0.11102941,0.11488414,0.11312873,0.11008772,0.09816025,0.07825836,0.0114819
200,0.1,8,0.13137255,0.13431373,0.12784314,0.12705882,0.12773109,0.12647059,0.13030303,0.1283035,0.1254386,0.11215202,0.08943813,0.01312217
200,0.1,9,0.14411765,0.14754902,0.14078431,0.13960784,0.14061625,0.13872549,0.14322638,0.1412191,0.1376419,0.12394093,0.10042841,0.01476244
200,0.1,10,0.15686275,0.16078431,0.15372549,0.15215686,0.1535014,0.15098039,0.15614973,0.1541347,0.1498452,0.13572985,0.11141869,0.01640271
200,0.1,15,0.22058824,0.2254902,0.21843137,0.21490196,0.21792717,0.2122549,0.22076649,0.2187127,0.21086171,0.19467441,0.16637008,0.02460407
200,0.1,20,0.28235294,0.28823529,0.27784314,0.27411765,0.27731092,0.27132353,0.28172906,0.27843137,0.26932405,0.24519487,0.2065332,0.03271116
200,0.1,25,0.34117647,0.34852941,0.33372549,0.33098039,0.33333333,0.32892157,0.33921569,0.33469736,0.32647059,0.29560639,0.24669633,0.04081825
200,0.1,50,0.56176471,0.57009804,0.55235294,0.54862745,0.55182073,0.54583333,0.55935829,0.55358056,0.54267286,0.50284435,0.4297825,0.06789216
200,0.1,75,0.70196078,0.70931373,0.69,0.68745098,0.68963585,0.68553922,0.6983066,0.6915601,0.68206914,0.63717018,0.55060966,0.08939165
200,0.1,100,0.8,0.80735294,0.78803922,0.7854902,0.78767507,0.78357843,0.79634581,0.78959932,0.78010836,0.73520939,0.64864887,0.11075918
200,0.25,1,0.05588235,0.05686275,0.05313725,0.05313725,0.05378151,0.05257353,0.05445633,0.05268542,0.050258,0.04278625,0.03030153,0.00330568
200,0.25,2,0.10784314,0.10980392,0.10294118,0.1027451,0.10434174,0.10147059,0.10525847,0.10204604,0.09713622,0.084229,0.06060306,0.00661136
200,0.25,3,0.15784314,0.16078431,0.15078431,0.15078431,0.15294118,0.14963235,0.15427807,0.14957374,0.14300826,0.12310579,0.08864722,0.00991704
200,0.25,4,0.20588235,0.20882353,0.19627451,0.19627451,0.19887955,0.19448529,0.20071301,0.1945439,0.18588751,0.16062697,0.11567804,0.01322272
200,0.25,5,0.25098039,0.25441176,0.23921569,0.23901961,0.24187675,0.23688725,0.2442959,0.2370844,0.22729618,0.19692568,0.14224749,0.01650327
200,0.25,6,0.29313725,0.29656863,0.27960784,0.27960784,0.28333333,0.27745098,0.28565062,0.27736573,0.26589267,0.23114258,0.16854507,0.01978381
200,0.25,7,0.33137255,0.33529412,0.31686275,0.3172549,0.3210084,0.31482843,0.32379679,0.31449275,0.30175439,0.26333817,0.19375515,0.02287582
200,0.25,8,0.36862745,0.37303922,0.35294118,0.35333333,0.35686275,0.35036765,0.36033868,0.35042626,0.33684211,0.29520697,0.21785302,0.02596782
200,0.25,9,0.40392157,0.40882353,0.3872549,0.38745098,0.39201681,0.38480392,0.39509804,0.38482523,0.37040764,0.32539337,0.24164607,0.02868904
200,0.25,10,0.4372549,0.44215686,0.41941176,0.41960784,0.42394958,0.41642157,0.42771836,0.41683717,0.40162539,0.35354636,0.26355248,0.03141026
200,0.25,15,0.57745098,0.58235294,0.55588235,0.55647059,0.56134454,0.55367647,0.56559715,0.55285592,0.53591331,0.47832244,0.36646894,0.04494093
200,0.25,20,0.68333333,0.68823529,0.66098039,0.66176471,0.66638655,0.65931373,0.67112299,0.65801364,0.64102167,0.57983539,0.45547866,0.05707014
200,0.25,25,0.76372549,0.76764706,0.74117647,0.74254902,0.74663866,0.74105392,0.7513369,0.73853367,0.72260062,0.66068748,0.53186686,0.06858346
200,0.25,50,0.93921569,0.94019608,0.9272549,0.92803922,0.92983193,0.92708333,0.93297683,0.9258312,0.91666667,0.88013798,0.77495469,0.11395802
200,0.25,75,0.96666667,0.96715686,0.9645098,0.96431373,0.96512605,0.96409314,0.96541889,0.96445013,0.9622291,0.95266279,0.88713132,0.14285445
200,0.25,100,0.96666667,0.96715686,0.9645098,0.96431373,0.96512605,0.96409314,0.96541889,0.96445013,0.9627451,0.9557008,0.93124073,0.16422197
200,0.5,1,0.16666667,0.16813725,0.15843137,0.15941176,0.16022409,0.15796569,0.16301248,0.15673487,0.1495872,0.12225853,0.0744439,0.00372675
200,0.5,2,0.30392157,0.30784314,0.29098039,0.29294118,0.29397759,0.29068627,0.29919786,0.28849105,0.27647059,0.2291939,0.14312902,0.00745349
200,0.5,3,0.41960784,0.42401961,0.4027451,0.4054902,0.40672269,0.40281863,0.41301248,0.39965899,0.38452012,0.32308158,0.20668973,0.01106083
200,0.5,4,0.51568627,0.52058824,0.49686275,0.50039216,0.50112045,0.49669118,0.50855615,0.49335038,0.47626419,0.40543452,0.26512605,0.0146179
200,0.5,5,0.59705882,0.60098039,0.5754902,0.57862745,0.57983193,0.57536765,0.58778966,0.57178176,0.55343137,0.4771726,0.3188087,0.01805556
200,0.5,6,0.66372549,0.66764706,0.64176471,0.64509804,0.64593838,0.64191176,0.65427807,0.63797954,0.61960784,0.54022029,0.36856978,0.02148064
200,0.5,7,0.71862745,0.72205882,0.69647059,0.7,0.70070028,0.69681373,0.70909091,0.6928815,0.6744582,0.59474703,0.41468117,0.02474862
200,0.5,8,0.76568627,0.76813725,0.74333333,0.74666667,0.74747899,0.7435049,0.75552585,0.73981245,0.72177503,0.64342774,0.4568957,0.02795375
200,0.5,9,0.80588235,0.80637255,0.78333333,0.78686275,0.78711485,0.78382353,0.79500891,0.7799659,0.7629773,0.68645606,0.49691053,0.03098919
200,0.5,10,0.83823529,0.83872549,0.81705882,0.81980392,0.82072829,0.81764706,0.82780749,0.81368286,0.79770382,0.72409828,0.53333333,0.03393037
200,0.5,15,0.93431373,0.93529412,0.92039216,0.92294118,0.92310924,0.92242647,0.92798574,0.91879795,0.90902993,0.85458727,0.67683309,0.04799522
200,0.5,20,0.97254902,0.97303922,0.9645098,0.9654902,0.96582633,0.96568627,0.96862745,0.96342711,0.95768834,0.92196805,0.77586093,0.06051408
200,0.5,25,0.98921569,0.98872549,0.98411765,0.98509804,0.98501401,0.98517157,0.9868984,0.98358909,0.98005676,0.95711692,0.84277476,0.07187029
200,0.5,50,0.99117647,0.99068627,0.98980392,0.99,0.98963585,0.98933824,0.9899287,0.98951407,0.98857069,0.98581457,0.96511781,0.1130719
200,0.5,75,0.99117647,0.99068627,0.98980392,0.99,0.98963585,0.98933824,0.9899287,0.98951407,0.98857069,0.98581457,0.97351293,0.1371355
200,0.5,100,0.99117647,0.99068627,0.98980392,0.99,0.98963585,0.98933824,0.9899287,0.98951407,0.98857069,0.98581457,0.97403197,0.15351936
200,0.65,1,0.26764706,0.26960784,0.25588235,0.25647059,0.25854342,0.25539216,0.26247772,0.25294118,0.24179567,0.19685306,0.11460702,0.00296003
200,0.65,2,0.4627451,0.46617647,0.44509804,0.44627451,0.44929972,0.44473039,0.45534759,0.44113384,0.42422601,0.35452675,0.21543088,0.00591378
200,0.65,3,0.60588235,0.60931373,0.58568627,0.58784314,0.59047619,0.58578431,0.59741533,0.58154305,0.5624097,0.48068264,0.30447355,0.00874811
200,0.65,4,0.71176471,0.71470588,0.69078431,0.69333333,0.69551821,0.69154412,0.7026738,0.6869139,0.66764706,0.58208666,0.38288845,0.01153218
200,0.65,5,0.78823529,0.79019608,0.76803922,0.77039216,0.77282913,0.76911765,0.77941176,0.76483376,0.74659443,0.66358025,0.45189488,0.01425339
200,0.65,6,0.84509804,0.84558824,0.82627451,0.82803922,0.83039216,0.82720588,0.83627451,0.82323103,0.80709494,0.7291939,0.51286044,0.0169369
200,0.65,7,0.88627451,0.88676471,0.87,0.87156863,0.87366947,0.87120098,0.87887701,0.86751918,0.85319917,0.78143307,0.56622178,0.01950729
200,0.65,8,0.91568627,0.91715686,0.90254902,0.90392157,0.90546218,0.90379902,0.91016043,0.90059676,0.88828689,0.8234931,0.61384907,0.0220274
200,0.65,9,0.9372549,0.93823529,0.92588235,0.9272549,0.92913165,0.92769608,0.93324421,0.92489344,0.91431889,0.85687485,0.65637667,0.0244281
200,0.65,10,0.95392157,0.95441176,0.94411765,0.94509804,0.9464986,0.94546569,0.94991087,0.94309463,0.93452012,0.88451949,0.69396111,0.02674711
200,0.65,15,0.99019608,0.99068627,0.98647059,0.9872549,0.98697479,0.9872549,0.98903743,0.98661552,0.98276574,0.95975551,0.82680013,0.03780794
200,0.65,20,0.99509804,0.99558824,0.99411765,0.9945098,0.99453782,0.99436275,0.99509804,0.99433078,0.99293086,0.98473735,0.89961279,0.04747989
200,0.65,25,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99473039,0.99518717,0.99441603,0.99352425,0.99124909,0.93997364,0.05619658
200,0.65,50,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99473039,0.99518717,0.99441603,0.99365325,0.99173324,0.98286373,0.08744344
200,0.65,75,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99473039,0.99518717,0.99441603,0.99365325,0.99173324,0.98395947,0.10581951
200,0.65,100,0.99509804,0.99558824,0.9945098,0.99490196,0.99481793,0.99473039,0.99518717,0.99441603,0.99365325,0.99173324,0.98403361,0.11833836
200,0.77,1,0.36764706,0.36911765,0.35411765,0.35509804,0.3570028,0.35330882,0.36176471,0.34970162,0.33539732,0.27496974,0.15879058,0.00226873
200,0.77,2,0.6,0.60147059,0.58176471,0.58333333,0.58571429,0.5814951,0.59197861,0.57647059,0.55748194,0.4735052,0.29131653,0.00452489
200,0.77,3,0.74607843,0.74803922,0.72843137,0.73039216,0.73221289,0.72916667,0.73885918,0.72361466,0.70539216,0.61706609,0.40244686,0.00669306
200,0.77,4,0.83823529,0.83921569,0.82294118,0.82470588,0.82619048,0.82414216,0.83217469,0.81884058,0.80276058,0.72125393,0.49549349,0.00881096
200,0.77,5,0.89705882,0.89754902,0.88431373,0.88607843,0.88697479,0.88602941,0.89224599,0.88098892,0.86777606,0.79619947,0.57321635,0.0108723
200,0.77,6,0.93431373,0.93382353,0.92392157,0.92529412,0.92605042,0.92512255,0.93012478,0.92144075,0.91111971,0.85090777,0.63865546,0.01289593
200,0.77,7,0.95882353,0.95833333,0.95,0.95117647,0.95168067,0.95110294,0.95481283,0.94820972,0.94027348,0.89117647,0.69276652,0.014819
200,0.77,8,0.97352941,0.97352941,0.96647059,0.96784314,0.96806723,0.96776961,0.97067736,0.9655584,0.95972652,0.92056403,0.73862251,0.01672323
200,0.77,9,0.98235294,0.98333333,0.97784314,0.97882353,0.97913165,0.97879902,0.98092692,0.97745098,0.97291022,0.94157589,0.77775581,0.01853947
200,0.77,10,0.98921569,0.98921569,0.98588235,0.98627451,0.98627451,0.98566176,0.98752228,0.98503836,0.98152735,0.95689906,0.81090789,0.02026772
200,0.77,15,0.99607843,0.99607843,0.99607843,0.99588235,0.99593838,0.99583333,0.9959893,0.99603581,0.99563983,0.99103123,0.91359367,0.02848793
200,0.77,20,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99597523,0.99525539,0.95804086,0.03555807
200,0.77,25,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99535221,0.97830779,0.04188034
200,0.77,50,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99535221,0.98868018,0.06415913
200,0.77,75,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99535221,0.98900972,0.0768728
200,0.77,100,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99535221,0.98900972,0.08522499
200,0.85,1,0.44509804,0.44607843,0.42843137,0.43019608,0.43179272,0.42830882,0.43672014,0.42369991,0.40750774,0.33719438,0.19616906,0.0020362
200,0.85,2,0.69117647,0.69215686,0.67176471,0.67431373,0.67605042,0.67230392,0.68199643,0.66692242,0.64793602,0.55992496,0.35254572,0.00403469
200,0.85,3,0.82745098,0.82843137,0.81098039,0.81333333,0.81442577,0.81151961,0.81969697,0.80643649,0.79009288,0.70735899,0.47748393,0.00597034
200,0.85,4,0.90392157,0.90441176,0.89137255,0.8927451,0.89327731,0.89154412,0.89768271,0.88734015,0.8744324,0.80459937,0.57784643,0.00783685
200,0.85,5,0.94607843,0.94607843,0.9372549,0.93843137,0.93823529,0.93762255,0.94188948,0.93414322,0.9247936,0.86924473,0.6581562,0.00965938
200,0.85,6,0.97058824,0.97009804,0.9627451,0.96372549,0.96386555,0.96348039,0.96657754,0.96112532,0.95415377,0.91205519,0.72293623,0.01143162
200,0.85,7,0.98431373,0.98333333,0.97784314,0.97882353,0.97913165,0.97867647,0.98083779,0.97749361,0.97254902,0.94092229,0.77464162,0.01313474
200,0.85,8,0.99019608,0.99019608,0.98666667,0.98745098,0.98739496,0.9875,0.9885918,0.98627451,0.98312693,0.96016703,0.81637008,0.01481272
200,0.85,9,0.99509804,0.99460784,0.99215686,0.9927451,0.99285714,0.99289216,0.99349376,0.99198636,0.98986068,0.97325103,0.84979404,0.01642157
200,0.85,10,0.99607843,0.99607843,0.99470588,0.99470588,0.99509804,0.99546569,0.99536542,0.99471441,0.99383385,0.98175986,0.87727797,0.01796129
200,0.85,15,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99600103,0.99572743,0.95352612,0.0251634
200,0.85,20,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99604212,0.98002142,0.03125943
200,0.85,25,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99604212,0.98826825,0.0366453
200,0.85,50,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99604212,0.9913742,0.05521619
200,0.85,75,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99604212,0.99139891,0.06545375
200,0.85,100,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99607843,0.99605263,0.99604212,0.99139891,0.07213424
200,1,1,0.59901961,0.5995098,0.58392157,0.58490196,0.58627451,0.58321078,0.59046346,0.57693947,0.55856553,0.47453401,0.28816115,0.0018728
200,1,2,0.84019608,0.83921569,0.82588235,0.82686275,0.82857143,0.82573529,0.83163993,0.82033248,0.80428277,0.72337206,0.49176965,0.00369532
200,1,3,0.93529412,0.93529412,0.92647059,0.92764706,0.92843137,0.92696078,0.93048128,0.92348679,0.9128225,0.85346163,0.63596968,0.005455
200,1,4,0.97352941,0.97401961,0.96901961,0.96960784,0.9697479,0.9692402,0.97130125,0.96726343,0.96099071,0.9224764,0.73823529,0.00713927
200,1,5,0.99019608,0.99068627,0.98745098,0.9872549,0.98739496,0.98713235,0.98832442,0.98601876,0.98255934,0.95864198,0.81090789,0.00877325
200,1,6,0.99509804,0.99607843,0.9945098,0.99431373,0.99439776,0.99436275,0.99491979,0.99364876,0.99205366,0.9778625,0.86294282,0.01034439
200,1,7,0.99901961,0.9995098,0.99882353,0.99843137,0.9987395,0.99840686,0.99910873,0.99816709,0.99690402,0.98818688,0.90060142,0.01184641
200,1,8,1,1,1,0.99960784,1,0.9997549,1,0.99991475,0.9996904,0.99340353,0.92768166,0.01332956
200,1,9,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998194,0.99639313,0.94700115,0.01474359
200,1,10,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.999871,0.99688937,0.96085022,0.01607592
200,1,15,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.99093755,0.0221908
200,1,20,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.9948344,0.02738813
200,1,25,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.99527105,0.03190045
200,1,50,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.99542758,0.04601559
200,1,75,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.99542758,0.05326797
200,1,100,1,1,1,0.99980392,1,0.99987745,1,0.99995737,0.9998968,0.99699831,0.99542758,0.05778029
